timestamp_ms,found,x,y
1777283658061,1,87,52
1777283658092,1,86,54
1777283658127,1,85,54
1777283658161,1,84,55
1777283658192,1,83,57
1777283658227,1,82,57
1777283658261,1,81,58
1777283658292,1,79,59
1777283658327,1,79,60
1777283658361,1,78,61
1777283658392,1,76,62
1777283658427,1,75,63
1777283658461,1,74,64
1777283658492,1,73,66
1777283658527,1,72,66
1777283658561,1,71,67
1777283658592,1,70,69
1777283658627,1,69,70
1777283658661,1,68,71
1777283658692,1,67,72
1777283658727,1,66,73
1777283658761,1,65,74
1777283658792,1,64,76
1777283658827,1,63,76
1777283658861,1,62,77
1777283658892,1,61,79
1777283658927,1,60,80
1777283658961,1,59,81
1777283658992,1,58,82
1777283659027,1,57,83
1777283659061,1,56,84
1777283659092,1,55,85
1777283659127,1,54,86
1777283659161,1,53,87
1777283659192,1,52,89
1777283659227,1,51,89
1777283659259,1,50,90
1777283659292,1,50,91
1777283659327,1,49,92
1777283659359,1,48,93
1777283659392,1,47,94
1777283659427,1,47,95
1777283659461,1,45,97
1777283659492,1,45,98
1777283659527,1,45,98
1777283659561,1,44,99
1777283659592,1,43,100
1777283659627,1,42,101
1777283659661,1,42,101
1777283659692,1,41,102
1777283659727,1,40,103
1777283659760,1,40,103
1777283659792,1,39,104
1777283659827,1,39,105
1777283659861,1,38,106
1777283659892,1,38,107
1777283659927,1,38,107
1777283659961,1,37,108
1777283659992,1,37,109
1777283660028,1,37,109
1777283660060,1,37,110
1777283660092,1,37,111
1777283660127,1,36,112
1777283660161,1,36,113
1777283660192,1,36,114
1777283660227,1,36,115
1777283660261,1,36,116
1777283660292,1,36,117
1777283660328,1,36,117
1777283660360,1,36,118
1777283660392,1,37,119
1777283660427,1,37,121
1777283660461,1,37,122
1777283660492,1,38,123
1777283660527,1,38,124
1777283660561,1,39,125
1777283660592,1,39,127
1777283660627,1,40,127
1777283660661,1,40,129
1777283660692,1,41,130
1777283660728,1,41,131
1777283660775,1,42,133
1777283660809,1,43,134
1777283660844,1,44,135
1777283660876,1,45,137
1777283660909,1,45,138
1777283660944,1,46,139
1777283660976,1,47,141
1777283661009,1,48,141
1777283661044,1,49,142
1777283661076,1,50,144
1777283661109,1,50,145
1777283661144,1,51,146
1777283661176,1,52,148
1777283661209,1,53,148
1777283661244,1,53,149
1777283661276,1,54,151
1777283661309,1,55,151
1777283661344,1,55,152
1777283661376,1,56,153
1777283661409,1,56,154
1777283661444,1,57,155
1777283661476,1,57,157
1777283661509,1,57,157
1777283661544,1,58,158
1777283661576,1,58,159
1777283661609,1,58,160
1777283661644,1,58,161
1777283661676,1,58,162
1777283661709,1,58,163
1777283661744,1,58,163
1777283661776,1,58,165
1777283661809,1,58,165
1777283661844,1,57,167
1777283661876,1,57,168
1777283661909,1,57,168
1777283661942,1,57,169
1777283661975,1,57,171
1777283662009,1,56,172
1777283662044,1,56,173
1777283662076,1,56,174
1777283662109,1,56,175
1777283662144,1,56,176
1777283662176,1,55,178
1777283662209,1,55,178
1777283662242,1,55,180
1777283662275,1,55,181
1777283662309,1,56,182
1777283662342,1,56,183
1777283662375,1,56,184
1777283662409,1,56,185
1777283662443,1,57,186
1777283662476,1,57,188
1777283662509,1,58,188
1777283662544,1,58,190
1777283662576,1,59,191
1777283662609,1,59,192
1777283662644,1,60,193
1777283662676,1,61,194
1777283662709,1,62,194
1777283662744,1,63,195
1777283662776,1,64,196
1777283662809,1,65,197
1777283662843,1,66,197
1777283662876,1,67,198
1777283662909,1,68,198
1777283662944,1,69,199
1777283662976,1,71,199
1777283663009,1,72,199
1777283663044,1,73,200
1777283663078,1,75,200
1777283663109,1,77,200
1777283663144,1,77,200
1777283663176,1,79,200
1777283663209,1,80,200
1777283663243,1,81,199
1777283663276,1,83,199
1777283663309,1,83,199
1777283663344,1,84,198
1777283663376,1,86,198
1777283663409,1,86,198
1777283663444,1,87,197
1777283663476,1,88,196
1777283663509,1,89,196
1777283663544,1,89,195
1777283663576,1,90,194
1777283663609,1,90,194
1777283663644,1,90,193
1777283663676,1,91,192
1777283663709,1,91,192
1777283663744,1,90,192
1777283663776,1,90,191
1777283663809,1,90,191
1777283663844,1,90,190
1777283663876,1,89,190
1777283663909,1,89,189
1777283663944,1,88,189
1777283663976,1,87,189
1777283664009,1,87,189
1777283664043,1,86,189
1777283664076,1,85,189
1777283664109,1,85,188
1777283664144,1,84,188
1777283664176,1,83,188
1777283664209,1,83,188
1777283664244,1,82,188
1777283664276,1,81,188
1777283664309,1,80,188
1777283664349,1,79,189
1777283664380,1,78,189
1777283664412,1,78,189
1777283664444,1,77,189
1777283664476,1,76,189
1777283664509,1,76,189
1777283664544,1,75,189
1777283664576,1,75,189
1777283664609,1,74,189
1777283664644,1,74,189
1777283664676,1,74,189
1777283664709,1,74,189
1777283664744,1,74,189
1777283664776,1,74,189
1777283664809,1,74,189
1777283664842,1,74,189
1777283664875,1,74,189
1777283664909,1,74,189
1777283664944,1,74,189
1777283664977,1,75,188
1777283665009,1,75,188
1777283665044,1,75,188
1777283665076,1,76,188
1777283665109,1,76,188
1777283665144,1,76,188
1777283665176,1,77,189
1777283665209,1,77,189
1777283665242,1,77,189
1777283665275,1,78,189
1777283665309,1,78,189
1777283665344,1,79,189
1777283665376,1,80,190
1777283665409,1,80,190
1777283665444,1,80,190
1777283665476,1,81,190
1777283665509,1,81,190
1777283665544,1,82,190
1777283665576,1,83,190
1777283665609,1,83,190
1777283665644,1,84,190
1777283665676,1,84,190
1777283665709,1,84,190
1777283665744,1,85,190
1777283665776,1,85,190
1777283665809,1,85,190
1777283665844,1,86,190
1777283665876,1,86,190
1777283665909,1,86,190
1777283665944,1,87,190
1777283665976,1,87,189
1777283666009,1,87,189
1777283666044,1,87,189
1777283666076,1,87,189
1777283666109,1,87,189
1777283666144,1,87,189
1777283666176,1,87,189
1777283666209,1,87,189
1777283666244,1,87,189
1777283666276,1,87,188
1777283666309,1,87,189
1777283666344,1,86,189
1777283666376,1,86,189
1777283666409,1,86,189
1777283666444,1,86,189
1777283666476,1,86,189
1777283666509,1,86,189
1777283666542,1,85,189
1777283666575,1,85,189
1777283666609,1,85,189
1777283666642,1,85,188
1777283666675,1,85,188
1777283666709,1,84,188
1777283666744,1,84,188
1777283666776,1,84,188
1777283666809,1,84,188
1777283666844,1,83,188
1777283666875,1,83,188
1777283666909,1,83,187
1777283666944,1,83,187
1777283666976,1,82,187
1777283667009,1,82,187
1777283667043,1,82,186
1777283667076,1,82,186
1777283667109,1,82,186
1777283667142,1,82,185
1777283667175,1,82,185
1777283667209,1,82,185
1777283667244,1,82,184
1777283667276,1,82,184
1777283667309,1,82,184
1777283667344,1,81,184
1777283667376,1,81,184
1777283667409,1,81,183
1777283667444,1,81,183
1777283667476,1,81,183
1777283667509,1,81,183
1777283667542,1,81,183
1777283667575,1,81,183
1777283667609,1,81,183
1777283667644,1,81,183
1777283667676,1,81,183
1777283667709,1,81,183
1777283667744,1,81,183
1777283667776,1,81,183
1777283667809,1,81,183
1777283667844,1,81,183
1777283667876,1,81,183
1777283667909,1,81,183
1777283667944,1,81,184
1777283667976,1,81,184
1777283668009,1,81,184
1777283668044,1,81,184
1777283668076,1,81,184
1777283668109,1,81,184
1777283668144,1,82,184
1777283668176,1,82,184
1777283668209,1,82,184
1777283668244,1,82,184
1777283668276,1,82,184
1777283668309,1,82,184
1777283668344,1,82,184
1777283668376,1,82,183
1777283668409,1,82,183
1777283668444,1,82,183
1777283668476,1,82,184
1777283668509,1,82,184
1777283668544,1,82,183
1777283668576,1,82,183
1777283668610,1,82,183
1777283668644,1,82,184
1777283668676,1,82,184
1777283668709,1,82,184
1777283668744,1,82,184
1777283668776,1,82,183
1777283668809,1,82,183
1777283668842,1,82,183
1777283668875,1,82,183
1777283668909,1,82,184
1777283668944,1,82,184
1777283668976,1,82,183
1777283669009,1,82,183
1777283669049,1,82,183
1777283669080,1,82,183
1777283669112,1,82,183
1777283669144,1,82,183
1777283669176,1,82,183
1777283669209,1,82,183
1777283669244,1,82,183
1777283669276,1,82,184
1777283669309,1,82,184
1777283669344,1,82,183
1777283669376,1,82,183
1777283669409,1,82,183
1777283669444,1,82,183
1777283669476,1,82,183
1777283669509,1,82,183
1777283669544,1,82,183
1777283669576,1,82,184
1777283669609,1,82,184
1777283669644,1,82,183
1777283669676,1,82,183
1777283669709,1,82,183
1777283669744,1,82,183
1777283669776,1,82,183
1777283669809,1,82,183
1777283669842,1,82,183
1777283669875,1,82,183
1777283669909,1,82,183
1777283669944,1,82,183
1777283669976,1,82,183
1777283670009,1,82,183
1777283670042,1,82,183
1777283670075,1,82,183
1777283670109,1,82,183
1777283670144,1,82,183
1777283670176,1,82,183
1777283670209,1,82,183
1777283670244,1,82,183
1777283670276,1,82,183
1777283670309,1,82,183
1777283670344,1,82,183
1777283670376,1,82,183
1777283670409,1,82,183
1777283670443,1,82,183
1777283670475,1,82,183
1777283670509,1,82,183
1777283670544,1,82,183
1777283670576,1,82,183
1777283670609,1,82,183
1777283670644,1,82,183
1777283670676,1,82,183
1777283670709,1,82,183
1777283670744,1,82,183
1777283670780,1,82,183
1777283670812,1,82,183
1777283670844,1,82,183
1777283670876,1,82,183
1777283670909,1,82,183
1777283670942,1,82,183
1777283670978,1,82,183
1777283671009,1,82,183
1777283671044,1,82,183
1777283671076,1,82,183
1777283671109,1,82,183
1777283671144,1,82,183
1777283671176,1,82,183
1777283671209,1,82,183
1777283671243,1,82,183
1777283671276,1,82,183
1777283671309,1,82,183
1777283671342,1,82,183
1777283671378,1,82,183
1777283671409,1,82,183
1777283671442,1,82,183
1777283671476,1,82,183
1777283671509,1,82,183
1777283671544,1,82,183
1777283671576,1,82,183
1777283671609,1,82,183
1777283671644,1,82,183
1777283671676,1,82,183
1777283671709,1,82,183
1777283671744,1,82,183
1777283671776,1,82,183
1777283671809,1,82,183
1777283671844,1,82,183
1777283671876,1,82,183
1777283671909,1,82,183
1777283671944,1,82,183
1777283671976,1,82,183
1777283672009,1,82,183
1777283672043,1,82,183
1777283672076,1,82,183
1777283672109,1,82,183
1777283672144,1,82,183
1777283672166,1,82,183
1777283672200,1,82,183
1777283672228,1,82,183
1777283672260,1,82,183
1777283672292,1,82,183
1777283672327,1,82,183
1777283672360,1,82,183
1777283672392,1,82,183
1777283672427,1,82,183
1777283672460,1,82,183
1777283672492,1,82,183
1777283672527,1,82,183
1777283672560,1,82,183
1777283672592,1,82,183
1777283672627,1,82,183
1777283672660,1,82,183
1777283672693,1,82,183
1777283672727,1,82,183
1777283672760,1,82,183
1777283672792,1,82,183
1777283672827,1,82,183
1777283672860,1,82,183
1777283672892,1,82,183
1777283672927,1,82,183
1777283672960,1,82,183
1777283672992,1,82,183
1777283673027,1,82,183
1777283673049,1,82,183
1777283673080,1,82,183
1777283673112,1,82,183
1777283673144,1,82,183
1777283673176,1,82,183
1777283673209,1,82,183
1777283673242,1,82,183
1777283673278,1,82,183
1777283673309,1,82,183
1777283673342,1,82,183
1777283673378,1,82,183
1777283673409,1,82,183
1777283673442,1,82,183
1777283673478,1,82,183
1777283673509,1,82,183
1777283673542,1,82,183
1777283673578,1,82,183
1777283673609,1,82,183
1777283673642,1,82,183
1777283673678,1,82,183
1777283673709,1,82,183
1777283673742,1,82,183
1777283673778,1,82,183
1777283673809,1,82,183
1777283673842,1,82,183
1777283673878,1,82,183
1777283673909,1,82,183
1777283673943,1,82,183
1777283673976,1,82,183
1777283674009,1,82,183
1777283674044,1,82,183
1777283674076,1,82,183
1777283674109,1,82,183
1777283674142,1,82,183
1777283674178,1,82,183
1777283674209,1,82,183
1777283674244,1,82,183
1777283674276,1,82,183
1777283674309,1,82,183
1777283674344,1,82,183
1777283674376,1,82,183
1777283674409,1,82,183
1777283674444,1,82,183
1777283674476,1,82,183
1777283674509,1,82,183
1777283674543,1,82,183
1777283674576,1,82,183
1777283674609,1,82,183
1777283674642,1,82,183
1777283674678,1,82,183
1777283674709,1,82,183
1777283674744,1,82,183
1777283674776,1,82,183
1777283674812,1,82,183
1777283674844,1,82,183
1777283674876,1,82,183
1777283674909,1,82,183
1777283674944,1,82,183
1777283674976,1,82,183
1777283675009,1,82,183
1777283675044,1,82,183
1777283675080,1,82,183
1777283675112,1,82,183
1777283675149,1,82,183
1777283675180,1,82,183
1777283675211,1,82,183
1777283675244,1,83,182
1777283675276,1,83,182
1777283675309,1,83,182
1777283675344,1,84,182
1777283675376,1,85,181
1777283675409,1,85,181
1777283675444,1,85,181
1777283675476,1,86,180
1777283675509,1,86,179
1777283675544,1,87,179
1777283675576,1,88,178
1777283675609,1,88,177
1777283675644,1,89,176
1777283675676,1,90,175
1777283675709,1,90,175
1777283675744,1,91,174
1777283675776,1,92,173
1777283675809,1,93,172
1777283675842,1,94,171
1777283675878,1,94,171
1777283675909,1,96,170
1777283675943,1,97,169
1777283675976,1,98,168
1777283676009,1,99,168
1777283676042,1,99,168
1777283676078,1,101,168
1777283676109,1,102,167
1777283676144,1,103,167
1777283676176,1,104,167
1777283676209,1,105,167
1777283676244,1,106,168
1777283676276,1,107,168
1777283676312,1,108,168
1777283676343,1,109,169
1777283676376,1,110,169
1777283676409,1,110,170
1777283676444,1,111,171
1777283676476,1,113,172
1777283676509,1,113,172
1777283676543,1,114,173
1777283676576,1,115,174
1777283676609,1,115,175
1777283676644,1,116,175
1777283676676,1,117,177
1777283676709,1,117,178
1777283676743,1,118,179
1777283676776,1,119,180
1777283676809,1,119,181
1777283676844,1,120,182
1777283676876,1,121,183
1777283676909,1,121,184
1777283676943,1,122,185
1777283676978,1,124,187
1777283677009,1,124,188
1777283677042,1,125,188
1777283677078,1,126,189
1777283677109,1,127,191
1777283677144,1,127,191
1777283677176,1,129,193
1777283677209,1,129,193
1777283677244,1,130,194
1777283677276,1,131,195
1777283677309,1,132,196
1777283677342,1,133,196
1777283677378,1,134,197
1777283677409,1,136,198
1777283677444,1,136,198
1777283677476,1,138,199
1777283677509,1,139,199
1777283677543,1,140,199
1777283677578,1,142,200
1777283677609,1,143,200
1777283677644,1,144,200
1777283677676,1,146,200
1777283677709,1,147,200
1777283677743,1,148,199
1777283677776,1,151,199
1777283677809,1,151,199
1777283677842,1,153,199
1777283677878,1,154,198
1777283677909,1,157,197
1777283677944,1,157,197
1777283677976,1,160,196
1777283678009,1,160,195
1777283678044,1,162,195
1777283678076,1,164,193
1777283678109,1,165,193
1777283678144,1,167,192
1777283678176,1,169,190
1777283678209,1,170,190
1777283678244,1,171,189
1777283678276,1,173,187
1777283678309,1,174,186
1777283678343,1,176,185
1777283678376,1,178,183
1777283678409,1,179,183
1777283678444,1,180,181
1777283678476,1,182,179
1777283678509,1,183,179
1777283678544,1,184,177
1777283678576,1,186,175
1777283678609,1,187,175
1777283678642,1,189,174
1777283678678,1,190,172
1777283678709,1,192,170
1777283678743,1,193,170
1777283678776,1,195,168
1777283678809,1,195,167
1777283678844,1,197,166
1777283678876,1,198,164
1777283678909,1,199,163
1777283678943,1,201,162
1777283678976,1,202,161
1777283679009,1,202,160
1777283679044,1,203,159
1777283679076,1,205,157
1777283679109,1,205,157
1777283679143,1,206,156
1777283679176,1,207,154
1777283679209,1,208,154
1777283679244,1,209,153
1777283679276,1,209,151
1777283679309,1,210,151
1777283679343,1,210,149
1777283679378,1,211,148
1777283679409,1,211,147
1777283679442,1,211,146
1777283679478,1,212,145
1777283679509,1,212,144
1777283679542,1,212,143
1777283679578,1,212,142
1777283679609,1,212,140
1777283679642,1,212,140
1777283679678,1,212,138
1777283679709,1,212,137
1777283679744,1,212,136
1777283679776,1,212,135
1777283679810,1,212,134
1777283679844,1,212,133
1777283679876,1,211,131
1777283679909,1,211,131
1777283679932,1,211,130
1777283679965,1,211,129
1777283680000,1,210,128
1777283680028,1,210,127
1777283680060,1,209,126
1777283680092,1,209,125
1777283680127,1,209,124
1777283680159,1,208,123
1777283680192,1,208,122
1777283680227,1,208,122
1777283680260,1,207,120
1777283680292,1,207,120
1777283680327,1,207,118
1777283680360,1,207,117
1777283680392,1,207,116
1777283680427,1,207,115
1777283680460,1,207,114
1777283680492,1,207,113
1777283680527,1,207,112
1777283680560,1,207,111
1777283680592,1,207,110
1777283680627,1,207,109
1777283680660,1,207,108
1777283680692,1,206,107
1777283680727,1,206,106
1777283680759,1,206,105
1777283680792,1,206,104
1777283680827,1,206,103
1777283680860,1,206,101
1777283680892,1,206,100
1777283680927,1,205,99
1777283680960,1,205,97
1777283680992,1,205,97
1777283681027,1,205,96
1777283681060,1,205,95
1777283681092,1,204,93
1777283681127,1,203,92
1777283681160,1,202,91
1777283681192,1,202,90
1777283681227,1,201,89
1777283681260,1,200,87
1777283681292,1,200,86
1777283681327,1,200,86
1777283681361,1,199,85
1777283681392,1,198,83
1777283681427,1,198,82
1777283681461,1,197,81
1777283681492,1,196,79
1777283681527,1,196,79
1777283681561,1,195,78
1777283681592,1,194,76
1777283681627,1,193,75
1777283681660,1,192,74
1777283681692,1,192,73
1777283681727,1,191,72
1777283681761,1,190,71
1777283681792,1,189,69
1777283681827,1,189,69
1777283681861,1,188,68
1777283681892,1,186,66
1777283681927,1,186,65
1777283681961,1,185,64
1777283681992,1,184,63
1777283682027,1,183,62
1777283682061,1,183,61
1777283682092,1,182,60
1777283682129,1,181,59
1777283682160,1,180,57
1777283682192,1,180,57
1777283682227,1,179,56
1777283682261,1,178,55
1777283682292,1,176,54
1777283682327,1,176,54
1777283682361,1,175,53
1777283682392,1,173,52
1777283682427,1,173,52
1777283682465,1,172,52
1777283682496,1,170,51
1777283682528,1,169,50
1777283682560,1,169,50
1777283682592,1,167,50
1777283682627,1,166,50
1777283682659,1,165,49
1777283682692,1,164,49
1777283682727,1,163,49
1777283682761,1,162,49
1777283682792,1,160,49
1777283682827,1,159,49
1777283682861,1,158,49
1777283682892,1,156,49
1777283682927,1,156,50
1777283682961,1,155,50
1777283682992,1,153,50
1777283683027,1,152,50
1777283683061,1,151,50
1777283683092,1,150,51
1777283683127,1,149,51
1777283683161,1,148,51
1777283683192,1,146,52
1777283683227,1,146,52
1777283683261,1,145,53
1777283683292,1,143,53
1777283683327,1,143,53
1777283683361,1,142,54
1777283683392,1,140,54
1777283683427,1,140,54
1777283683459,1,139,54
1777283683493,1,138,55
1777283683527,1,137,55
1777283683561,1,136,55
1777283683592,1,134,55
1777283683627,1,134,55
1777283683661,1,133,55
1777283683692,1,131,54
1777283683727,1,130,54
1777283683761,1,129,54
1777283683792,1,128,53
1777283683827,1,127,53
1777283683861,1,126,52
1777283683892,1,125,52
1777283683927,1,124,51
1777283683961,1,123,51
1777283683992,1,121,50
1777283684027,1,121,50
1777283684061,1,120,49
1777283684092,1,118,48
1777283684127,1,117,48
1777283684161,1,116,47
1777283684192,1,115,47
1777283684227,1,114,46
1777283684261,1,113,46
1777283684292,1,111,45
1777283684327,1,111,45
1777283684361,1,110,45
1777283684392,1,108,44
1777283684427,1,108,44
1777283684461,1,107,44
1777283684492,1,105,44
1777283684527,1,105,44
1777283684561,1,104,44
1777283684592,1,102,44
1777283684627,1,102,44
1777283684661,1,100,44
1777283684692,1,99,45
1777283684727,1,99,45
1777283684761,1,97,45
1777283684792,1,96,46
1777283684827,1,95,46
1777283684861,1,94,47
1777283684892,1,93,48
1777283684927,1,92,48
1777283684961,1,91,49
1777283684992,1,89,50
1777283685027,1,89,51
1777283685061,1,88,52
1777283685092,1,86,54
1777283685127,1,85,54
1777283685161,1,84,55
1777283685192,1,83,57
1777283685227,1,82,58
1777283685265,1,81,59
1777283685296,1,79,61
1777283685328,1,78,62
1777283685359,1,77,63
1777283685392,1,76,64
1777283685427,1,74,66
1777283685460,1,73,67
1777283685492,1,72,68
1777283685527,1,71,69
1777283685561,1,69,71
1777283685592,1,68,73
1777283685627,1,67,73
1777283685661,1,66,74
1777283685692,1,64,76
1777283685727,1,63,77
1777283685761,1,62,78
1777283685792,1,61,80
1777283685827,1,60,80
1777283685860,1,59,81
1777283685892,1,58,83
1777283685927,1,57,84
1777283685960,1,55,85
1777283685992,1,54,86
1777283686027,1,53,87
1777283686061,1,52,87
1777283686092,1,51,89
1777283686127,1,50,89
1777283686161,1,49,90
1777283686192,1,48,92
1777283686227,1,48,92
1777283686261,1,47,93
1777283686292,1,46,94
1777283686327,1,45,95
1777283686361,1,45,96
1777283686392,1,44,97
1777283686427,1,44,97
1777283686461,1,43,98
1777283686492,1,42,100
1777283686527,1,42,100
1777283686561,1,42,101
1777283686592,1,41,102
1777283686627,1,41,103
1777283686661,1,41,103
1777283686692,1,41,105
1777283686727,1,41,105
1777283686760,1,41,106
1777283686792,1,42,107
1777283686827,1,42,108
1777283686861,1,42,109
1777283686892,1,42,110
1777283686927,1,43,111
1777283686961,1,43,112
1777283686992,1,43,113
1777283687027,1,43,114
1777283687061,1,44,115
1777283687092,1,44,116
1777283687127,1,44,117
1777283687161,1,45,118
1777283687192,1,45,120
1777283687227,1,45,120
1777283687261,1,45,121
1777283687292,1,46,123
1777283687327,1,46,123
1777283687361,1,46,124
1777283687392,1,47,126
1777283687427,1,47,126
1777283687461,1,47,128
1777283687492,1,47,129
1777283687527,1,47,130
1777283687561,1,47,131
1777283687592,1,47,133
1777283687627,1,47,133
1777283687661,1,47,134
1777283687692,1,47,136
1777283687727,1,47,136
1777283687761,1,47,137
1777283687792,1,46,139
1777283687827,1,46,140
1777283687861,1,46,141
1777283687892,1,46,142
1777283687927,1,46,143
1777283687961,1,45,144
1777283687992,1,44,145
1777283688027,1,44,146
1777283688061,1,43,147
1777283688092,1,43,148
1777283688127,1,42,149
1777283688161,1,42,150
1777283688192,1,41,151
1777283688227,1,41,152
1777283688261,1,41,153
1777283688292,1,40,154
1777283688327,1,40,155
1777283688361,1,40,156
1777283688392,1,40,157
1777283688427,1,40,158
1777283688461,1,40,159
1777283688492,1,40,160
1777283688527,1,40,161
1777283688561,1,40,162
1777283688592,1,41,163
1777283688627,1,41,164
1777283688661,1,41,165
1777283688692,1,42,166
1777283688727,1,42,167
1777283688749,1,43,168
1777283688783,1,44,169
1777283688816,1,45,170
1777283688844,1,46,171
1777283688876,1,47,172
1777283688909,1,47,172
1777283688942,1,49,174
1777283688975,1,50,174
1777283689009,1,51,175
1777283689044,1,52,176
1777283689076,1,54,178
1777283689109,1,55,178
1777283689144,1,56,179
1777283689176,1,58,181
1777283689209,1,59,181
1777283689243,1,60,182
1777283689276,1,63,184
1777283689309,1,63,184
1777283689344,1,65,185
1777283689376,1,67,186
1777283689409,1,68,187
1777283689443,1,69,188
1777283689476,1,71,189
1777283689509,1,72,189
1777283689544,1,73,190
1777283689576,1,75,191
1777283689609,1,76,192
1777283689644,1,77,193
1777283689676,1,79,194
1777283689709,1,79,194
1777283689744,1,80,195
1777283689776,1,81,196
1777283689809,1,82,196
1777283689844,1,83,197
1777283689876,1,84,198
1777283689909,1,85,198
1777283689944,1,85,199
1777283689976,1,86,200
1777283690009,1,86,200
1777283690044,1,87,201
1777283690076,1,88,201
1777283690109,1,88,202
1777283690144,1,89,202
1777283690176,1,90,203
1777283690209,1,90,203
1777283690243,1,90,204
1777283690276,1,91,204
1777283690309,1,92,204
1777283690344,1,92,205
1777283690376,1,93,205
1777283690409,1,94,205
1777283690443,1,94,206
1777283690476,1,95,206
1777283690509,1,96,206
1777283690542,1,96,206
1777283690578,1,97,206
1777283690609,1,98,207
1777283690644,1,98,207
1777283690676,1,99,207
1777283690709,1,100,207
1777283690744,1,100,208
1777283690776,1,101,209
1777283690809,1,102,209
1777283690844,1,103,209
1777283690876,1,104,210
1777283690909,1,104,210
1777283690944,1,105,210
1777283690976,1,106,211
1777283691009,1,107,211
1777283691042,1,108,211
1777283691078,1,109,211
1777283691109,1,110,211
1777283691142,1,111,211
1777283691178,1,112,211
1777283691209,1,114,211
1777283691243,1,114,211
1777283691276,1,116,211
1777283691309,1,117,211
1777283691345,1,118,211
1777283691376,1,119,211
1777283691409,1,120,211
1777283691444,1,121,211
1777283691476,1,123,210
1777283691509,1,124,210
1777283691544,1,125,210
1777283691576,1,127,210
1777283691610,1,128,210
1777283691643,1,129,209
1777283691676,1,131,209
1777283691709,1,131,209
1777283691744,1,133,209
1777283691776,1,135,208
1777283691809,1,135,208
1777283691844,1,137,208
1777283691876,1,139,207
1777283691909,1,139,207
